URL,Title,Partner,Provider,Subject,Tags,Overview,Syllabus,Cost,Session,Language,Start Date,Effort,Duration,Instructors
https://www.classcentral.com/course/coursera-responsive-website-tutorial-and-examples-4356,Responsive Website Tutorial and Examples,University of London International Programmes,Coursera,Web Development,,"In this course, we will show you exciting examples of collaborative, interactive web applications that use various types of media including sound, images and big data. We will show you how to build sites that provide precisely this functionality, using Meteor. We will also provide fully working example application code that you can use for your own commercial web projects. The course also provides a range of advice and suggestions about how to develop bespoke web applications which match the requirements of clients, where clients are people who commission the product or people who use the product.  We will take you through the development of the following applications:1.	A portfolio website with collaborative blogging functionality.2.	An interactive, realtime, multi user music remixing system.3.	An interactive, online graffiti wall where users can collaborate to create graphics.4.	An interactive data visualisation platform for exploring and plotting big data in exciting ways.At the end of this course, you will be able to:•	Implement animated data visualisations and graphics using advanced user interface libraries such as vis.js •	Work with external data sources •	Create multi user, realtime, collaborative environments•	Use media APIs such as the Web Audio APIParticipation in or completion of this online course will not confer academic credit for University of London programmes.",N/A,Free Online Course (Audit),In progress,English,"18th Mar, 2019",N/A,4 weeks long,"[""Dr Matthew Yee-King"",""Dr Mick Grierson""]"
https://www.classcentral.com/course/udacity-android-tv-and-google-cast-development-4108,Android TV and Google Cast Development,Google,Udacity,Android Development,,"This course is deprecated.Go where your users are: the living room! With Google Cast and Android TV, you can add a big screen and cinematic experience to your app. This course shows you how to extend your existing Android app to work on Android TV and Google Cast. You can take advantage of both technologies without having to rewrite your app.This course is part of the Ubiquitous Computing series. Designed as standalone short courses, you can take any course on its own, or take them all!Android Wear DevelopmentAndroid TV and Google Cast Development [this course]Android Auto DevelopmentWhy Take This Course?By adding Google Cast functionality to your app, you can increase engagements and monetization. For example, Comedy Central found that Chromecast users watch 50 percent more videos and make 1.5 more visits to their app, than their average users. Likewise, Haystack TV found that Android TV users watched 80 minutes of video per week, vs. just 40 for mobile-only users. The best part for developers is that both Google Cast and Android TV come with extensive libraries that do most of the heavy lifting for you.","IntroductionOverview of the course structure and goals, and introduction to the sample app. Living RoomPart 1: Google Cast for Chromecast and TVPart 2: Going Deeper with Android TVPart 3: Gaming with Android TVOverview of Android TV platform, and Google Cast for Chromecast and TV.",Free Online Course,Self Paced,English,Self paced,N/A,1 weeks long,"[""""]"
https://www.classcentral.com/course/coursera-advanced-styling-with-responsive-design-4190,Advanced Styling with Responsive Design,University of Michigan,Coursera,Web Development,,"It used to be the case that everyone viewed webpages on about the same size screen.  But with the explosion of the use of smartphones to access the Internet, the landscape of design has completely changed.  People viewing your site will now expect that it will perform regardless of the platform (smartphone, tablet, laptop, or desktop computer).  This ability to respond to any platform is called responsive design.This course will expand upon the basic knowledge of CSS3 to include topics such as wireframes, fluid design, media queries, and the use of existing styling paradigms such as Bootstrap.  After the course, learners will be able to:** Explain the mobile-first paradigm and the importance of wireframes in the design phase** Create sites that behave across a range of platforms** Utilize existing design frameworks such as BootstrapThis is the fourth course in the Web Design For Everybody specialization.  A basic understanding of HTML and CSS is expected when you enroll in this class. Additional courses focus on adding interactivity with the JavaScript Programming Language and completing a capstone project.","Week One:  Style with Responsive DesignWhat does it mean to have responsive design for your site?  How can you tell if your existing site is responsive?  This week we will begin with the theories behind the ""mobile-first paradigm"" -  the idea that your mobile site should provide everything needed, not a pared-down version of a good page.  We end the week by taking the first concrete step of using fluid measurements in your CSS.Week Two: Basic ConceptsThis week you will get a chance to put the theories into practice using media queries in your CSS.  These queries can automatically detect the size of the browser being used to view the page so that you can decide what type of look you want to achieve.  There will also be a discussion on common practices for designing your different views at various screen sizes (""viewports"").Week Three: Use Existing FrameworksAfter every good programmer has put in time creating sites from scratch, it is common to utilize existing tools out there.  After all, why recreate the wheel?  The work you have done up to this point will give you the knowledge needed to craft your own unique sites from these frameworks.  This week we will work with Bootstrap, a framework that uses HTML5, CSS, and JavaScript (but don't worry if you have never used JavaScript yourself).Week Four: Experiment!This week is dedicated to solving those little issues that pop up when you move from theory to practice.  We look at more advanced framework options and also hear from people who are using the techniques covered in this course.",Free Online Course (Audit),In progress,English,"18th Mar, 2019",N/A,4 weeks long,"[""Colleen Van Lent"","" Ph.D.""]"
https://www.classcentral.com/course/udacity-google-play-services-3583,Google Play Services,Google,Udacity,Android Development,,"Google offers APIs that allow you to access many of its popular services, including Location, Maps, Analytics, Advertising, Identity, and more. In this course, you’ll learn how to access these services, and build better apps!Why Take This Course?If you want to be a professional Android developer, you'll need to know how to enhance, tailor and monetize your apps, and to track their performance.This course includes lessons on:**Location and Context**: Vitally important for building the best possible mobile app, Location and Context allows your app behavior to change based on location. In this course, you’ll learn how to do this with the Fused Location Provider, which gives you much more than simple GPS. You’ll also learn about Activity recognition, which allows you to tailor your app to what the user is doing. Finally, you’ll learn about Geofencing, and how location services work alongside geofences to allow you to build apps that could be used for augmented reality!**Analytics**: Where in the world are people using your app? Which activities do they use most? How do they navigate through your app? Take this course to learn how to add code to your mobile app to send usage data to Google Analytics, and answer questions like these. This course also covers how to use Google Tag Manager to send updated information to your app without needing to redeploy the APK, and how to use Tag Manager to manage all your Google Analytics tags.**Ads**: Learn how to monetize apps using Google's AdMob to display banner and interstitial ads! **Mapping**: Everybody uses maps, and many people love them. Maps on mobile devices have changed the world over the last few years. They not only provide a local map in your pocket, but also a map of the entire world, down to street level, and even a 3D flyaround of many major cities. In this course, you’ll learn everything from how to add maps to your app, to how to build a virtual hike down the Grand Canyon!**Identity**: Many apps need to establish the user’s Identity in order to customize the app to the user’s desires, save their data, allow them to identify themselves in social circles and countless other scenarios. Learn how to use Google’s Identity Platform to allow users to sign-in using their Google credentials, and access the data that they grant you permission to access.","### IntroductionOverview of Google Play services and an introduction to the goals and structure of the course.### Location and Context #### Part 1 - Getting StartedLearn about Location Services and Fused Location Provider, then create an app to get the current location. #### Part 2 - Going DeeperLearn about continuous updates to your app, and then extend this to understand different user activities.#### Part 3 - Advanced Topics: Geofencing Learn about geofencing, how it works, and how to build and monitor them.### Analytics/Tag ManagerWhere in the world are people using your app? Which activities do they use most? How do they navigate through your app? Take this course to learn how to add code to your mobile app to send usage data to Google Analytics, to get answers to questions like these.This course also covers how to use Google Tag Manager to send updated information to your app without needing to redeploy the APK. The final lesson explains how to use Tag Manager to manage all your Google Analytics tags.#### Part 1 - Getting Started with AnalyticsGet a Google Analytics account ID, and update your app to track all screen views. #### Part 2 - Beyond Auto Activity TrackingSend tracking data for events, and track how your users move through the shopping process.#### Part 3 - Intro to Tag Manager Use Tag Manager to update values in your app without having to redeploy any code. Cool, huh?#### Part 4 - Integrating Google Analytics and Tag Manager Use Tag Manager to organize the Analytics tags in your app.### AdMob#### Part 1 - Using Ads to Monetize Your App Introduction to models to make money from an app and Google AdMob.#### Part 2 - Displaying Ads in an App Create code to display Banner and Interstitial ads in an app.#### Part 3 - Using Real AdsHow to go from a test app to an app that shows real ads.### Mapping Maps. Everybody uses them, and many people love them. Maps on mobile devices have changed the world over the last few years. Learn how to build a rich map experience in this section.#### Part 1 - Getting StartedAdd maps to your app, understand the different map types, and learn how to use the Google Developers console to get an API key. Even create a map that flies around the world!#### Part 2 - Going Deeper Understand the Camera, and how it's used to project a map. Learn about zooming to different locations, and changing the camera tilt and direction. Learn about Markers, and how to place them on a map, as well as drawing shapes that are correctly geographically projected -- including lines, polylines and circles.#### Part 3 - Advanced Topics: Street ViewLearn about StreetView and how you can look at various locations around the globe as if you were there. Build a virtual hike down the Grand Canyon, and learn how to modify this to make it perfect for your app.### Identity Learn how to use Google’s Identity Platform to allow users to sign-in using their Google credentials, and access the data that they grant you permission to access. #### Part 1 - Getting Started Build a basic Android App that signs your users in with Profile access. From this, you can get metadata about your users such as their full name.####Part 2 - Going Deeper Learn about the Google design styles for sign-in buttons, and how to get them to use in your own app. Customize your app with these styles, and learn about different scopes, including email scope, which only allows apps access to the signed-in user’s email address for identification.",Free Online Course,Finished,English,"11th May, 2015",6 hours a week,8 weeks long,"[""Jay Harman"","" Jocelyn Becker"","" Magnus Hyttsten"",""Laurence Moroney""]"
https://www.classcentral.com/course/udacity-android-basics-user-input-7343,Android Basics: User Input,Google,Udacity,Android Development,,"Learn the basics of Android and Java programming, and take the first step on your journey to becoming an Android developer!This course is designed for students who are new to programming, and want to learn how to build Android apps. You don’t need any programming experience to take this course. If you’ve been using a smartphone to surf the web and chat with friends, then you’re our perfect target student!Learning anything new can be tough. We will walk you through the process of making Android apps, but to get the most out of this course, you must bring your enthusiasm for learning, and budget time on your calendar to learn with us.By the end of this course, you will have learned how to make your app interactive using buttons and changing text. You will have practiced those skills by making a basketball scores app, and you will have built a full coffee-ordering app.If you’re curious about the road even farther ahead, these are the free courses that make up the Android Basics Nanodegree, in order: Android Basics: User Interface Android Basics: User Input (This Course)Android Basics: Multiscreen AppsAndroid Basics: NetworkingAndroid Basics: Data StorageWhy Take This Course?If you're a consumer of technology, this course will help you to become a creator of technology. You are only limited by your imagination!Android powers over 80 percent of the world’s smartphones, and represents an incredible opportunity for developers everywhere. The next billion people coming online will interact with the internet for the very first time on a mobile device. Building for Android gives you the best opportunity to reach these users and make an impact -- both in your community, and on the world.","Lesson 2: Making an App InteractiveHarness the power of Java to create an interactive coffee ordering app! You’ll start by writing simple statements in Java that add interactivity to your app. You’ll then incorporate buttons to trigger events. You’ll finally use a fundamental concept in programming, a variable, to keep track of all the coffee drinks ordered.Practice Set 2Reinforce the skills learned in Lesson 2 by creating a basketball score tracker. The first part of the practice set will solidify how to write and use variables before creating your basketball score tracker app.Lesson 3: Control FlowTake a deeper dive into the Android Framework to complete the Just Java coffee ordering app! You’ll see in more detail how Android works behind the scenes and take your first steps towards learning Object Oriented Programming. You’ll add the ability to add toppings to your coffee, and show a detailed order summary when the customer purchases a coffee.",Free Online Course,Self Paced,English,Self paced,N/A,4 weeks long,"[""""]"
https://www.classcentral.com/course/coursera-interactivity-with-javascript-4295,Interactivity with JavaScript,University of Michigan,Coursera,Web Development,,"If you want to take your website to the next level, the ability to incorporate interactivity is a must.    But adding some of these types of capabilities requires a stronger programming language than HTML5 or CSS3, and JavaScript can provide just what you need.  With just a basic understanding of the language, you can create a page that will react to common events such as page loads, mouse clicks & movements, and even keyboard input.      This course will introduce you to the basics of the JavaScript language.  We will cover concepts such as variables, looping, functions, and even a little bit about debugging tools.  You will understand how the Document Object Model (DOM) is used by JavaScript to identify and modify specific parts of your page.  After the course, learners will be able to react to DOM Events and dynamically alter the contents and style of their page.   The class will culminate in a  final project - the creation of an interactive HTML5 form that accepts and verifies input.This is the third course in the Web Design For Everybody specialization.  A basic understanding of HTML and CSS is expected when you enroll in this class.    Additional courses focus on enhancing the styling with responsive design and completing a capstone project.",N/A,Free Online Course (Audit),In progress,English,"18th Mar, 2019",N/A,4 weeks long,"[""Colleen Van Lent"","" Ph.D.""]"
https://www.classcentral.com/course/edx-html5-apps-and-games-4671,HTML5 Apps and Games,World Wide Web Consortium (W3C),edX,Web Development,,"Want to learn advanced HTML5 tips and techniques? This is the course for you! Find out more about the powerful Web features that will help you create great content and apps.This course is a natural follow up of HTML5 Coding Essentials and Good Practices. In this course, we continue the exploration of HTML5-based APIs, but also introduce some advanced features related to HTML5, such as Web components, advanced multimedia, audio for music and games, etc.Like in the first course, you will learn by doing, study the interactive examples and have fun with proposed development projects. One of them will be to create an HTML5 game, so jump in and learn lots!","Week 1: Advanced HTML5 Multimedia  The Timed Text Track APIAdvanced features for audio and video playersCreating tracks on the fly, syncing HTML content with a videoThe Web Audio APIWeek 2: Game Programming with HTML5 Basic concepts of HTML5 game developmentA simple game frameworkTime-based animationAnimating multiple objects, collision detectionSprite-based animationGame statesWeek 3: HTML5 File Upload and Download File API and Ajax / XHR2 requestsDrag and drop: basicsDrag and drop: working with filesForms and filesIndexedDBConclusion on client-side persistence Week 4: HTML5 MultimediaWeb ComponentsWeb WorkersThe Orientation and Device Motion APIs",Free Online Course (Audit),Self Paced,English,Self paced,6-8 hours a week,4 weeks long,"[""Michel Buffa""]"
https://www.classcentral.com/course/udacity-html5-game-development-551,HTML5 Game Development,Google,Udacity,Web Development,,"This course will walk you through the major components of building GRITS, an HTML5 game. We'll talk about how to take standard game development techniques, and use them to create high performance HTML5 applications.Why Take This Course?At the end of this course, you'll understand how to develop an HTML5 game. You will gain familiarity with HTML5 features such as 2D canvas and techniques for improving performance.","Lesson 0Optional HTML/Javascript crash courseLesson 1Introduction to Canvas renderingLesson 2AtlasesLesson 3Map renderingLesson 4Basic Input, handling eventsLesson 5The entity hierarchyLesson 6Box2D, and using external librariesLesson 7Adding soundLesson 8Asynchronous LoadingSupplementary MaterialsLink to download free chapters",Free Online Course,Self Paced,English,Self paced,N/A,8 weeks long,"[""Colt McAnlis"",""Peter Lubbers""]"
https://www.classcentral.com/course/edx-html5-and-css-fundamentals-5764,HTML5 and CSS Fundamentals,World Wide Web Consortium (W3C),edX,Web Development,,"This course is part of W3C's ""Front-End Web Developer"" Professional Certificate.Learn the basics of Web design and style to give your Web sites a professional look and feel.The Microsoft team and experts from the World Wide Web Consortium (W3C) will guide you step-by-step in how to use the latest Web standards to create a site to be proud of.During the course, you will learn the basic building blocks of Web design and style – HTML5 and CSS – to give your site a professional look and feel.By the end of the course, you should understand all the fundamental elements – from headers and links to images and sidebars – and leave having built a basic framework for your own Web site.This course has been initially developed by Dale A. Schouten, Anusha Muthiah and Christopher Perkins, as part of a partnership between W3C and Intel®.","Module 1: My first Web page The big three: HTML5, CSS and JavaScript Elements, tags and attributes Character encoding Best practices Module 2: Attributes, images and links Attributes Semantic meaning Images Hyperlinks Module 3: Adding style with CSS CSS basic syntax CSS properties Lists and selectors Module 4: Fixing and debugging Debugging tools Debugging and the CSS box model Debugging CSS precedence Module 5: More HTML5 and CSS Tables Multimedia Embedding content CSS tricks Module 6: Basics of page layout Concepts Flexbox Recipe project Where to from here?",Free Online Course (Audit),Self Paced,English,Self paced,4-6 hours a week,6 weeks long,"[""Dale A. Schouten"","" Anusha Muthiah"",""Chris Perkins""]"
https://www.classcentral.com/course/openlearning-mobile-game-development-with-gamesalad-2427,Mobile Game Development with GameSalad,Taylor's University,OpenLearning,Mobile Development,,"This MOOC will teach youhow to create a mobile game using GameSalad Creator.In the space of just a fewweeks we will go through the whole game creation process using GameSalad, teaching the steps and tricks on creating your very own mobile game.This course is targeted to secondary school levers however anyone can register into thiscourse and participate in the activities.","From week-1 to week-3, we will cover topics from installation togame development. There will be also tips for you to develop a good mobile game. If you encounter problem at any point of the development, do feel free to raiseyour questions in the forum. In week-4, it will be an online discussion session that helps you to complete the final product for the competition.",Free Online Course,Finished,English,"8th Sep, 2014",N/A,8 weeks long,"[""Rimi Azizi Bin Ramidin"","" Dr. Wong Seng Yue"",""Sean Lim Eng Lye""]"
https://www.classcentral.com/course/coursera-web-application-development-the-presentation-tier-5527,Web Application Development: The Presentation Tier,University of New Mexico,Coursera,Web Development,,"The presentation tier in a web application is the one that a user interacts with through the web browser. This is a vitally important topic, as the user experience is often what determines the success of a web application. If a user cannot interact with a web application in an efficient and effective manner, the overall success of the application will be compromised, no matter how well the rest of the application is designed and implemented.  This is also an area where there has been much innovation over the past few years, with improvements in browser technology, the release of HTML5, the emergence of responsive design and the release of powerful front-end frameworks.In this course you will learn some basic graphic design fundamentals that are intended to produce a pleasing end user experience.  The course will also cover common approaches to wireframing and prototyping, along with the most important concepts behind the JavaScript programming language.  You will learn how to use the Hypertext Markup Language (HTML), Cascading Style Sheets (CSS) and JavaScript triad in order to produce compelling web site content.  More importantly, you will learn the design patterns and design concepts that should support the use of these technologies, allowing you to create web applications that can be easily maintained and modified over time.  Finally you will learn about responsive design, and how to use some of the emerging front-end frameworks, such Bootstrap, AngularJS and Vue.js, to create modern single-page applications.",N/A,Free Online Course (Audit),Finished,English,"1st May, 2016",N/A,N/A,"[""Greg Heileman"",""Manel Martínez-Ramón""]"
https://www.classcentral.com/course/udacity-web-development-324,Web Development,N/A,Udacity,Web Development,,"Try to picture yourself sitting down with your computer, ready to start developing a fully functional web application for the first time, available online for millions to use. ""Where should I even begin? How long is this going to take me? Am I making any mistakes along the way?"" The questions may leave you with an uneasy feeling that you will learn many lessons the hard way. In this intermediate course, Steve Huffman will teach you everything he wished he knew when he started building Reddit and, more recently, Hipmunk, as a lead engineer. Starting from the basics of how the web works, this course will walk you through core web development concepts such as how internet and browsers fit together, form validations, databases, APIs, integrating with other websites, scaling issues, and more; all of which form part of the knowledge it takes to build a web application of your own.Why Take This Course?By taking this course, you will embark on a digital adventure to build your very own application live on the web. Valuable lessons often come from experience, and it’s from this experience that Steve brings a fresh perspective to the classroom to show you how to approach building your web application in a way that assuages the potential challenges you may face. In this course, you will learn by doing. Once you dive into the course experience, you will work on awesome projects: Have you ever thought about what it takes to build a blog from the ground up? Over the course of six lessons, you will build a blog together with Steve that will be fully functional, online, for anybody to read by the end of the course. Have you ever wondered how a  wiki works? As a final project for this course, you will be able to take all of your newly gained knowledge and apply it to build a complete wiki. This course concentrates on back-end development, but regardless if you are interested in front-end development, back-end development, or anywhere in between the stack, this course will teach you the fundamental knowledge you need break into the web development world. Are you ready to dive in?","Lesson 1: How the Web Works (2.5 hours)In this first lesson, you will learn basic concepts regarding the internet, browsers, HTML, and how all those elements fit together. You’ll start using HTML (HyperText Markup Language) to format content for webpages. Then you’ll get to see the mechanics of how the web works: HyperText Transfer Protocol (HTTP) via GET and POST requests. In the first problem set, you will get a simple website up and running with the Google App Engine platform. Lesson 2: Forms and Input (4 hours)In this second lesson you will learn about forms, a very common way to obtain input from users. You will learn how to get and process user input from webpages using Google App Engine to get a live form up and running. By the end of this lesson, you will know how to validate user input and securely obtain data from users.Lesson 3: Databases (6 hours)You learned about getting all sorts of information from users in the previous lesson, but what do you do with it once it’s in your hands? You store it! In this third lesson, Steve will dive in and teach you what you need to know about databases, the final piece you need to start setting your blog in motion! You will learn about various database technologies, SQL, and the Google App Engine Datastore.Lesson 4: User Accounts and Security (6 hours)In this fourth lesson, you will learn the fundamentals of authentication and security, which are very relevant topics in almost any web application built today. We’ll start by examining how websites use cookies to authenticate users and how we can manage cookies from the backend of a web application. You will implement a login system for your blog and learn how to use hashing to securely read and transmit user passwords.Lesson 5: APIs (4.5 hours)Up until now, your programs have generated HTML that a browser can use to render a web page for the user. In the digital world, however, applications and websites communicate not only with people, but also with other applications and websites. By the end of this lesson, your blog will communicate with humans as well as with other computers. Your web application can generate data in formats such as XML and JSON that other computers can access through an API, or application programming interface. Those computers, in turn, can build websites or services that interact with your data. You’ll first learn how to use APIs, and then build web applications as services so that other computers can glean data from your application. We will look at both XML and JSON by investigating how to read them, how to interpret them, and how to manipulate them. Lesson 6: Caching (3.5 hours)In this lesson, we will explore how to prepare your applications to run at a large scale. So far, we've written 'toy' applications for just one or two users. If we want to start writing apps for thousands or, perhaps, even millions of users, then obviously we'll need to think about scaling. When we talk about scaling, this may mean running your application on multiple machines, storing huge amounts of data, or consuming large amounts of bandwidth. In particular, we will learn about caching, including the uses of caching, why you might want to cache, and specific caching implementations such as Memcached. Lesson 7: Scaling Up (2.5 hours)In this last lesson of the course, Steve has prepared a relaxing, story-time segment. You will hear web development anecdotes from people who have been through it all. You will enjoy interviews with engineer Neil Williams from Reddit, and engineer Chris Chew from Udacity. They will share their experiences on working with web applications, and you will see how all that you’ve learned in this course comes into the big picture.Final Project (8 hours)For the final project, you will build a fully functional wiki - a website that allows any page to be edited. The wiki you will be able to build by the end of the course will feature the following: Easily create new pages of the site by using the wiki edit capabilities. You should be able to enter a non-existent URL, redirect to an edit page, and create a new page from there. Have user accounts so that logged-in users only will have edit privileges. Use caching functionality.Have a history section which displays the different wiki versions that have existed.",Free Online Course,Finished,English,"16th Apr, 2012",N/A,12 weeks long,"[""Steve Huffman""]"
https://www.classcentral.com/course/coursera-web-application-development-basic-concepts-5497,Web Application Development: Basic Concepts,University of New Mexico,Coursera,Web Development,,"This is the first course in a Coursera Specialization track involving Web Application Architectures.  This course will give you the basic background, terminology and fundamental concepts that you need to understand in order to build modern full stack web applications. A full stack web developer is familiar with each ""layer""  of the software technologies involved in a web application, including data modeling and database technologies, the web server environment and middleware components, network protocols, the user interface and basic visual design and user interaction concepts. In this course we will learn by doing.  We will start by learning the major components of web application architectures, along with the fundamental design patterns and philosophies that are used to organize them.  You will build and continually refine a fully functional full-stack web application as we progress through the modules in this course.  Along the way you will be exposed to agile software development practices, numerous tools that software engineers are expected to know how to use, and a modern web application development framework.This course is also available in Spanish. To join the Spanish version, visit this page: https://www.coursera.org/learn/apliweb.","WelcomeModule #1 - Web Applications in ContextThis module sets the context for what we will study in this specialization by first providing a historical perspective on computing and web applications.  Next we provide an overview of how the Internet works, and then we discuss how web applications have evolved over the past few decades. After that we’ll discuss some of the elements of modern software practice, including the typical tools that software engineers now use and the agile development practices they follow. The notion of software design patterns will introduced, and the n-tier architecture design pattern, fundamental to modern web application design, is then presented. Will also discuss a few current topics related to web application development. Finally, we will show you how to set up the software development environment you will use throughout the remainder of the courses in this. Module #2 - Web Applications FrameworksIn this module you will learn about web application frameworks. We will start by talking about the evolution of software and programming languages, and then talk about software application frameworks.  The fundamental trade-off we will consider is programmer productivity versus program efficiency.  Next you will learn about web application frameworks, as well as the model-view-controller design pattern that is the backbone for many of these frameworks.  We will also consider how these frameworks support the agile programming principles associated with modern software practice. This will include a discussion of distributed version control systems and you will learn how to use the popular Git system.  We will also demonstrate how to use Git with a Ruby on Rails application.  We will use Git to submit all of the programming applications in this specialization. Module #3 - Managing DataA successful web application provides information to users that is (1) useful, and also (2) easy to access and understand.  This information is often collected from users, as well as from other information sources, and must be stored in a manner that allows it to be manipulated by the web application. The typical approach is to store this data in a relational database.  In this module you will learn some basic concepts associated with modeling the data in a web application, including how to specify the relationships between various data entities.  We will also investigate how to hook a web application up to a back-end data store, along with good design techniques that will make it easier to use the data in your web applications by maintaining consistency throughout the entire web stack.  Module #4 - MiddlewareMiddleware is an abstraction layer that hides details about hardware devices and other lower-level software services from an application.  Middleware services implement common low-level functions, such as communication with the operating system, application servers, database servers, etc., so that application developers do not need to concern themselves with these details, and can instead focus on the application functionality they are trying to provide.  In a web application, these services generally make use of the HTTP protocol, and in a web application framework, the MVC design pattern can be thought of as being implemented over the middleware.Module #5 - The User InterfaceIn our final module we will discuss the User Interface. We will touch on CSS and JavaScript, and how these are used to add style to layout and design of HTML documents. We will also learn about Ajax and how it improves user requests.",Free Online Course (Audit),Upcoming,English,"8th Apr, 2019",N/A,5 weeks long,"[""Greg Heileman"",""Manel Martínez-Ramón""]"
https://www.classcentral.com/course/edx-how-to-code-complex-data-8199,How to Code: Complex Data,The University of British Columbia,edX,Computer Science,,"As your program requirements get more complex, you will find that simple additions to the design method make it easy to write well-structured and well-tested code that is easy to maintain.By learning how to capture common data and control structures using abstraction, your programs will get shorter and better tested.Building on the core methods from How to Code: Simple Data, this programming course, part of the Software Development MicroMasters program, quickly expands to cover more complex programs on more complex data. Towards the end of the course, you will design programs that even experienced developers would find challenging.You will also learn how to design search programs. You will design a program to solve Sudoku puzzles, and will be able to design many other puzzle solvers as well.Learners who enroll in the Verified track will receive staff grading for the course project and increased interaction with the instructor and staff.Learner Testimonial""It's a great course and maybe one of the most important topics to master if you're a programmer (any level). This course will teach you how to design better, cleaner and faster programs."" - Previous Student",N/A,Free Online Course (Audit),Self Paced,English,Self paced,N/A,6 weeks long,"[""Gregor Kiczales""]"
https://www.classcentral.com/course/edx-how-to-code-simple-data-8202,How to Code: Simple Data,The University of British Columbia,edX,Computer Science,,"This programming course takes a unique approach, as it focuses on learning a systematic programming method rather than a programming language. This practical approach will help you channel your creativity so that you can program well in any language.  This course, part of the Software Development MicroMasters Program, presents a core design method with a focus on numbers, strings, images and lists.You will learn techniques to:Develop program requirementsProduce programs with consistent structure that are easy to modify laterMake your programs more reliable by building tests as an integral part of the programming process.This course concludes with the design of a simple interactive game.Learners who enroll in the Verified track will receive staff grading for the course project and increased interaction with the instructor and staff.Learner Testimonial ""I have taken and completed tens of MOOCs on programming and computer science, I have even been and I am currently a TA in some of these courses. Among them are a few that deserve without hesitation the highest rate. But if I had to choose only one at the top of them it would be these two courses on systematic program design."" - edX Learner",N/A,Free Online Course (Audit),Self Paced,English,Self paced,N/A,7 weeks long,"[""Gregor Kiczales""]"
https://www.classcentral.com/course/edx-ph525-8x-case-study-dna-methylation-data-analysis-2980,PH525.8x: Case study: DNA methylation data analysis,Harvard University,edX,Data Analysis,,"In the PH525 case studies, we will explore the data analysis of an experimental protocol in depth, using various open source software, including R and Bioconductor. We will explain how to start with raw data, and perform the standard processing and normalization steps to get to the point where one can investigate relevant biological questions. Throughout the case studies, we will make use of exploratory plots to get a general overview of the shape of the data and the result of the experiment.We will learn the basic steps in analyzing DNA methylation data, including reading the raw data, normalization, and finding regions of differential methylation across multiple samples.This class was supported in part by NIH grant R25GM114818.This course is part of a larger set of 8 total courses running Self-Paced through September 15th, 2015:PH525.1x:Statistics and R for the Life SciencesPH525.2x:Introduction to Linear Models and Matrix AlgebraPH525.3x:Advanced Statistics for the Life SciencesPH525.4x:Introduction to BioconductorPH525.5x:Case study: RNA-seq data analysisPH525.6x: Case study: Variant Discovery and GenotypingPH525.7x:Case study: ChIP-seq data analysisPH525.8x:Case study: DNA methylation data analysisHarvardX pursues the science of learning. By registering as an online learner in an HX course, you will also participate in research about learning. Read our research statement to learn more.Harvard University and HarvardX are committed to maintaining a safe and healthy educational and work environment in which no member of the community is excluded from participation in, denied the benefits of, or subjected to discrimination or harassment in our program. All members of the HarvardX community are expected to abide by Harvard policies on nondiscrimination, including sexual harassment, and the edX Terms of Service. If you have any questions or concerns, please contactharvardx@harvard.edu and/or report your experience through the edX contact form.",N/A,Free Online Course (Audit),Finished,English,"Jun, 2015",N/A,1 weeks long,"[""Michael Love"",""Rafael Irizarry""]"
https://www.classcentral.com/course/udacity-javascript-and-the-dom-9990,JavaScript and the DOM,N/A,Udacity,Programming Languages,,"JavaScript is an extremely powerful programming language. One place where its power truly shines is using it to control a web page. Through this course, you'll learn about the Document Object Model (DOM), how it's created, and what capabilities it provides. Then you'll use JavaScript and the DOM to add, delete, or alter page content; control page styling, and respond to user actions.Why Take This Course?HTML provides the structure for a site. CSS provides the styling. JavaScript (and the DOM) provides the interactivity for a site. Without JavaScript and the DOM, a site is static. The web is alive and shouldn't be shackled by a non-interactive page!Are you interested in learning how to programmatically add new content to a page? Do you want to dynamically change the styling of an element, respond to a form submission by displaying a message to the user, or learn how to measure the performance of your code? If you said, ""Yes!"" to any of these, then this course is for you!",Lesson 1: The Document Object ModelLearn how the DOM is constructedUse DOM methods to select page elementsFigure out where an Element's properties come fromLesson 2: Creating Content with JavaScriptUse DOM and JavaScript to add new content to the pageLearn DOM and JavaScript to remove page contentUse DOM and JavaScript to style page elementsLesson 3: Working with Browser EventsDiscover the hidden world of browser eventsUse DOM and JavaScript to respond to specific eventsLearn when the web page is ready to be modified and controlledLesson 4: PerformanceLearn how to measure the speed of your DOM and JavaScript codeIdentify code that causes Reflow and Repaint issuesExplain how the JavaScript Event Loop works,Free Online Course,Self Paced,English,Self paced,N/A,4 weeks long,"[""Richard Kalehoff""]"
https://www.classcentral.com/course/independent-csci-1730-introduction-to-programming-languages-458,CSCI 1730 - Introduction to Programming Languages,Brown University,Independent,Programming Languages,,,N/A,Free Online Course,Finished,English,"Sep, 2012",N/A,N/A,"[""Shriram Krishnamurthi""]"
